flight_1_from,flight_1_to,Flight_1_time,flight_1_price,flight_2_from,flight_2_to,Flight_2_time,flight_2_price
CLO,MDE,17:05:21,1439.86,LET,PEI,01:32:33,406.58
MTR,PEI,13:38:01,1267.59,CLO,AUC,01:56:44,1448.06
CUC,AUC,07:57:22,544.34,BAQ,MTR,14:40:15,396.74
AUC,MTR,21:13:17,1410.28,AUC,BAQ,20:46:50,1152.98
BGA,MTR,15:34:18,859.75,BGA,CTG,11:57:46,1120.87
CLO,LET,03:36:07,773.23,BGA,CLO,05:58:43,527.41
EJA,BOG,12:45:03,1173.65,CLO,BGA,18:53:35,1453.37
CLO,BGA,15:02:19,780.66,CLO,CTG,09:04:35,628.06
SMR,MTR,21:55:26,513.35,MTR,BGA,20:40:47,1108.12
EJA,CTG,23:28:26,305.92,BAQ,SMR,15:59:51,1331.32
ADZ,BOG,20:55:04,440.59,LET,MDE,11:38:00,1101.44
BAQ,MTR,08:52:06,1449.74,LET,EJA,06:47:37,1435.37
BGA,AUC,06:22:40,1372.11,MTR,UIB,12:21:13,499.70
SMR,SMR,05:42:30,409.48,ADZ,PEI,23:09:53,748.60
CLO,MTR,12:11:20,431.52,CTG,EJA,23:31:40,629.03
CUC,PEI,22:57:30,442.36,UIB,MTR,17:12:29,1294.18
CUC,BGA,01:51:02,854.33,BGA,LET,04:14:24,809.99
CLO,SMR,15:16:45,1102.02,CUC,EJA,19:00:46,701.15
MTR,MTR,00:35:48,332.95,BAQ,CTG,17:49:48,528.13
ADZ,BAQ,02:24:56,1123.51,MDE,PEI,22:42:30,476.83
BAQ,LET,01:24:02,962.12,ADZ,PEI,00:42:25,1184.20
BGA,BAQ,19:36:30,891.55,CLO,CLO,06:48:34,1493.47
ADZ,UIB,13:37:20,851.25,EJA,BOG,08:31:31,860.11
MDE,BOG,22:12:36,708.64,LET,PEI,17:34:16,474.96
CLO,CUC,06:42:50,1363.65,CUC,PEI,06:23:42,379.59
MTR,BAQ,20:55:33,349.84,LET,LET,17:47:27,938.52
MTR,AUC,03:32:23,1349.32,MTR,CTG,18:05:03,657.58
UIB,PEI,15:46:46,963.13,UIB,SMR,12:40:26,1315.78
MTR,CUC,18:28:22,518.02,BAQ,BGA,01:18:06,1015.99
CTG,CUC,03:25:48,604.26,CLO,BOG,12:23:14,1244.61
CUC,AUC,06:42:24,1455.25,CLO,BOG,17:25:27,402.49
AUC,CTG,01:57:10,1300.28,BAQ,CTG,15:23:16,1009.84
AUC,CUC,11:01:36,585.56,CUC,AUC,03:00:45,1422.08
AUC,MTR,13:30:22,634.16,BAQ,CTG,18:43:45,686.52
BAQ,UIB,18:39:05,394.59,UIB,BGA,22:46:40,707.79
BOG,CLO,14:52:52,1413.59,EJA,MDE,22:30:22,1168.52
CTG,MTR,15:50:04,618.99,ADZ,AUC,21:24:59,1412.30
BOG,BAQ,09:51:33,730.97,CLO,CUC,06:36:47,1404.86
LET,CTG,12:53:58,777.96,CLO,BAQ,04:02:02,588.84
SMR,BAQ,08:07:52,594.32,CUC,ADZ,05:24:49,665.97
SMR,ADZ,11:36:02,735.54,ADZ,EJA,23:15:57,837.36
LET,PEI,13:42:49,904.93,CUC,ADZ,01:37:38,459.83
MTR,BAQ,11:24:08,716.04,EJA,SMR,00:31:08,1303.05
CUC,CUC,11:34:19,1418.59,BAQ,ADZ,03:04:26,1268.50
ADZ,MDE,20:28:59,1483.81,BAQ,UIB,19:35:03,734.78
LET,CLO,12:19:52,474.71,CTG,MTR,01:30:29,1138.06
ADZ,BOG,15:28:40,808.62,ADZ,MDE,16:59:24,1383.83
PEI,MTR,12:27:48,892.62,CTG,ADZ,02:47:44,593.25
CTG,ADZ,19:36:34,960.67,BGA,BOG,18:37:42,574.13
ADZ,CTG,06:42:42,337.44,ADZ,CLO,00:53:44,1175.45
BOG,MDE,07:42:35,1057.66,BGA,CLO,00:14:50,1060.09
BOG,CTG,22:18:51,1198.76,BGA,MDE,16:48:32,703.69
EJA,CLO,12:42:01,558.17,UIB,CTG,04:42:44,1292.43
EJA,ADZ,12:05:06,1346.44,CTG,MDE,13:40:54,1401.92
CTG,BGA,11:13:34,546.98,CUC,BAQ,09:00:56,900.71
BAQ,SMR,23:54:50,1484.85,ADZ,EJA,23:06:31,324.46
CTG,MDE,04:20:26,596.20,CTG,PEI,14:47:38,626.33
MDE,CUC,13:37:18,538.45,PEI,UIB,06:35:14,361.89
UIB,BAQ,15:17:18,712.35,BAQ,SMR,02:37:04,874.43
LET,CUC,06:54:48,408.26,ADZ,CUC,01:02:19,405.10
AUC,LET,03:09:55,611.50,UIB,SMR,19:26:08,394.44
BAQ,BGA,03:31:27,728.98,CTG,BOG,08:35:31,1234.30
CUC,CTG,03:06:16,455.75,CLO,AUC,09:35:06,1471.10
MDE,LET,14:38:43,930.65,CUC,BAQ,17:05:12,764.66
AUC,BGA,06:33:47,682.92,PEI,MTR,15:19:26,866.88
BOG,MTR,22:52:24,1096.89,CTG,MTR,21:05:40,1319.42
PEI,BOG,19:45:08,1157.32,MDE,BGA,00:13:35,1252.21
PEI,UIB,22:40:19,1048.69,SMR,MTR,02:11:49,1314.70
AUC,CTG,03:21:03,915.54,BOG,CTG,05:12:06,1452.90
CUC,CTG,16:33:50,457.40,CLO,AUC,17:41:37,1407.39
BOG,BOG,09:49:08,1113.80,MDE,MTR,03:24:26,1248.29
CUC,LET,23:45:48,1292.44,BOG,CTG,18:31:29,721.44
CUC,BGA,11:27:59,309.86,MDE,MDE,17:56:15,1078.31
BOG,PEI,11:52:09,949.94,EJA,EJA,21:41:24,643.16
ADZ,BOG,21:30:00,943.85,CTG,AUC,18:22:26,446.62
BGA,AUC,13:36:01,815.42,ADZ,SMR,15:57:54,1338.06
ADZ,BGA,18:25:11,1317.58,EJA,MDE,08:03:02,1343.20
SMR,PEI,21:12:30,466.86,ADZ,BAQ,20:19:55,636.52
CLO,SMR,00:36:32,425.29,MDE,ADZ,09:07:40,1313.28
BGA,AUC,20:18:02,1054.97,CTG,BAQ,07:50:22,735.23
CTG,SMR,15:17:29,1461.37,SMR,BOG,19:26:33,1464.93
LET,AUC,21:08:16,650.30,PEI,PEI,01:39:16,1402.11
PEI,CUC,08:44:42,763.49,UIB,EJA,03:32:33,1298.06
MTR,MTR,04:52:45,1382.72,MDE,ADZ,09:29:41,659.36
UIB,CUC,06:34:27,546.96,LET,SMR,10:37:02,622.72
AUC,ADZ,12:21:18,1079.68,LET,BOG,23:58:19,1116.47
MDE,BGA,19:49:57,324.47,PEI,BAQ,03:14:19,1050.97
UIB,PEI,23:10:54,335.79,MTR,SMR,01:40:30,880.24
UIB,ADZ,16:01:03,1490.87,CTG,MTR,17:36:59,613.95
MDE,BOG,04:03:03,647.34,CLO,SMR,22:42:51,849.92
BGA,CLO,22:57:04,935.91,UIB,UIB,14:08:51,1022.75
BOG,BGA,10:50:00,1470.67,MDE,CTG,10:50:15,995.73
SMR,AUC,15:53:02,758.80,BGA,UIB,07:57:36,500.72
BOG,UIB,05:08:56,1393.23,UIB,AUC,09:48:16,554.42
PEI,UIB,15:54:14,1295.10,CTG,BGA,14:02:33,984.42
MDE,EJA,11:29:26,1415.31,ADZ,MDE,13:24:18,444.92
MTR,MDE,07:35:38,722.09,SMR,LET,12:04:05,312.14
PEI,LET,08:39:20,847.77,PEI,PEI,12:01:34,798.08
MDE,SMR,17:53:32,1337.00,BAQ,EJA,14:27:27,724.65
MTR,ADZ,02:28:08,526.39,BGA,EJA,06:25:26,598.99
CLO,CLO,08:24:23,1453.55,BAQ,CUC,11:51:37,754.08
PEI,CUC,03:59:39,1081.50,AUC,CLO,17:25:42,638.62
UIB,MTR,20:44:20,617.58,SMR,LET,09:17:08,494.82
AUC,MTR,00:32:48,985.23,BAQ,AUC,01:48:09,1381.66
LET,MTR,23:55:38,1187.43,ADZ,PEI,11:38:20,1334.50
BGA,CLO,23:45:19,470.89,EJA,UIB,15:22:22,847.13
ADZ,BGA,13:50:37,589.36,UIB,BOG,20:37:22,473.11
UIB,CTG,10:25:05,382.94,CUC,BAQ,14:20:32,555.21
CTG,PEI,12:19:49,324.63,BGA,AUC,04:24:29,1258.11
PEI,BAQ,06:08:15,1274.85,CTG,EJA,21:16:49,934.10
AUC,EJA,18:26:28,777.20,CTG,AUC,22:47:04,1222.64
LET,ADZ,14:43:02,1425.70,PEI,MDE,16:51:30,1196.48
CTG,BGA,14:48:44,624.52,CTG,BOG,20:08:52,1241.44
PEI,LET,07:13:13,1482.78,CUC,BGA,15:25:02,782.35
BAQ,LET,22:16:21,882.14,BGA,CUC,23:04:19,639.08
EJA,MTR,21:37:00,1214.56,MDE,SMR,13:47:12,558.13
MTR,UIB,05:48:22,601.51,CUC,BOG,10:27:11,393.05
BAQ,BGA,10:05:36,1362.05,MTR,LET,07:21:13,713.28
CLO,PEI,08:29:01,1148.92,UIB,CTG,20:07:51,578.22
PEI,EJA,09:23:18,364.16,MTR,LET,11:38:14,1494.98
MTR,EJA,20:08:18,1279.36,LET,MDE,23:47:48,977.47
SMR,LET,09:54:00,1210.01,UIB,ADZ,00:17:33,1024.36
CUC,MDE,01:20:28,423.93,BOG,MDE,19:34:09,720.73
UIB,UIB,18:33:18,928.07,SMR,UIB,14:41:01,398.64
BOG,PEI,05:11:51,1183.66,CUC,ADZ,04:59:39,1261.46
AUC,BAQ,01:38:48,1480.89,CTG,ADZ,09:49:54,931.39
PEI,UIB,03:42:02,1240.57,UIB,SMR,03:21:27,1231.09
SMR,SMR,02:19:45,838.01,MTR,ADZ,13:30:49,1241.65
ADZ,AUC,11:13:58,629.36,MDE,LET,22:38:23,791.39
MDE,BAQ,20:42:32,525.76,SMR,MTR,03:39:57,1430.76
SMR,MDE,12:37:11,978.18,ADZ,UIB,23:07:05,1249.07
BOG,ADZ,05:32:19,1023.22,SMR,ADZ,09:09:45,621.32
LET,AUC,19:54:27,1314.01,PEI,MDE,16:20:52,1412.34
PEI,SMR,03:36:41,1451.28,UIB,CTG,21:19:09,353.63
SMR,AUC,09:28:58,1040.04,PEI,PEI,09:11:12,894.56
MTR,MTR,18:39:02,1005.33,AUC,PEI,18:55:13,839.58
MTR,ADZ,19:56:29,870.63,CTG,CTG,21:06:15,1220.70
CUC,PEI,16:41:52,1439.25,CTG,CLO,05:58:49,829.05
UIB,BOG,14:10:28,1496.35,CUC,UIB,12:40:22,852.36
MDE,MDE,08:27:32,600.08,ADZ,UIB,03:46:48,365.88
CLO,MTR,07:20:41,1281.16,EJA,LET,21:06:35,585.78
UIB,CUC,01:15:47,1308.26,BOG,BOG,08:29:47,336.25
MTR,LET,09:45:49,326.74,PEI,MDE,04:08:35,637.04
CLO,BOG,07:18:43,484.21,EJA,ADZ,11:38:20,709.47
EJA,CUC,04:26:34,703.14,CTG,ADZ,23:50:36,1100.74
AUC,CUC,22:09:17,520.33,BGA,UIB,20:16:59,1298.07
BOG,PEI,00:30:19,1048.62,SMR,CUC,13:35:48,769.56
ADZ,CUC,18:48:49,868.33,CLO,UIB,04:32:26,972.46
MDE,MTR,17:26:39,443.62,MDE,UIB,17:55:47,1249.19
PEI,SMR,15:09:38,681.80,EJA,EJA,02:45:40,1101.60
AUC,ADZ,19:55:54,907.50,BAQ,PEI,07:12:13,745.78
SMR,EJA,09:04:06,679.59,ADZ,SMR,08:49:55,471.67
MTR,BGA,09:28:26,523.24,PEI,CTG,09:29:16,1108.47
CUC,CUC,22:44:41,731.38,UIB,BOG,04:01:14,696.88
BAQ,MTR,15:44:51,1083.08,PEI,MTR,23:50:31,1426.46
BGA,PEI,09:27:32,1113.02,MDE,UIB,13:02:32,1447.55
PEI,CUC,08:37:29,1166.13,MTR,AUC,23:24:46,1306.78
BOG,SMR,21:02:02,478.00,MDE,UIB,11:21:53,1314.77
MDE,MDE,21:23:30,454.57,PEI,BOG,03:32:10,1302.06
CTG,BGA,17:44:18,730.32,ADZ,UIB,14:01:51,780.40
CLO,UIB,14:57:18,776.27,BAQ,LET,15:17:29,1182.29
CTG,PEI,20:33:22,1448.13,UIB,BGA,03:46:14,943.67
BOG,CLO,06:39:20,609.48,CTG,CTG,07:48:54,1010.39
CUC,ADZ,07:46:55,986.51,EJA,EJA,08:25:25,959.41
AUC,MTR,06:19:43,534.61,CTG,UIB,21:41:25,437.63
EJA,SMR,22:00:20,647.19,MDE,LET,07:25:02,1368.57
AUC,UIB,17:45:38,1073.56,CLO,UIB,23:26:06,835.24
MDE,LET,01:08:23,448.13,SMR,BOG,15:38:16,636.73
LET,BOG,13:16:12,534.30,PEI,CTG,23:03:13,1098.20
LET,EJA,01:29:21,1181.96,PEI,CUC,19:46:06,1491.09
CLO,CUC,23:25:46,1170.21,MTR,BOG,06:05:28,651.84
UIB,BOG,14:42:27,485.67,UIB,BAQ,19:14:31,699.99
BGA,LET,08:39:51,668.38,SMR,ADZ,08:27:01,532.93
BGA,MDE,10:47:23,767.23,PEI,BOG,14:25:11,750.58
BAQ,CTG,07:11:08,908.54,BAQ,AUC,03:38:12,1231.24
CTG,MTR,08:45:22,1011.84,BGA,CLO,05:18:02,484.00
LET,SMR,07:43:34,548.23,MTR,SMR,18:28:44,503.89
SMR,CUC,21:15:52,346.09,PEI,CUC,07:27:34,742.96
BOG,CUC,15:28:09,920.40,CTG,SMR,09:34:49,930.46
CTG,PEI,23:11:31,385.64,ADZ,CTG,09:15:09,990.57
BGA,BGA,01:26:01,443.45,BGA,BGA,05:22:16,1192.25
PEI,BGA,14:08:57,1156.30,CTG,CTG,10:30:13,789.71
BAQ,PEI,01:02:00,1418.75,BAQ,MDE,22:39:49,821.70
ADZ,ADZ,22:45:07,1480.96,MDE,BAQ,21:57:35,1016.62
AUC,BGA,22:10:16,1022.37,BGA,UIB,01:26:45,314.71
EJA,PEI,19:21:56,991.95,AUC,UIB,10:57:47,861.84
CUC,BOG,03:31:08,954.82,CTG,PEI,21:14:27,1424.91
SMR,CUC,22:55:03,874.32,MDE,ADZ,16:07:39,328.09
LET,BGA,18:54:02,1184.35,AUC,UIB,13:13:28,625.23
PEI,UIB,23:18:47,666.36,BOG,AUC,08:38:16,1232.85
CTG,EJA,02:20:42,312.61,PEI,ADZ,14:37:18,882.63
AUC,CLO,04:15:45,1199.83,SMR,BOG,12:09:31,369.58
ADZ,CUC,06:39:55,749.75,CLO,LET,01:28:31,516.43
ADZ,CUC,11:38:59,311.32,AUC,LET,11:23:50,468.88
CLO,BAQ,04:12:24,1204.24,EJA,EJA,13:01:44,1336.20
CTG,BOG,11:10:41,729.31,CTG,PEI,13:29:24,990.70
SMR,UIB,06:28:53,1164.10,MTR,ADZ,12:35:58,1474.77
EJA,EJA,09:30:57,899.65,AUC,BGA,01:09:42,563.37
MTR,CLO,10:17:53,624.02,BGA,CLO,10:49:44,1160.97
UIB,ADZ,08:22:22,1478.55,BAQ,LET,15:09:37,798.55
BOG,BAQ,09:45:53,446.34,LET,ADZ,20:51:44,800.20
CLO,UIB,15:29:01,869.53,UIB,AUC,01:33:06,939.16
LET,AUC,06:07:27,418.74,MDE,PEI,06:08:13,986.68
MDE,ADZ,16:14:33,710.02,MTR,EJA,03:08:20,1436.65
LET,PEI,18:27:12,1123.07,UIB,BAQ,18:53:53,1465.72
BGA,BOG,17:42:30,1073.51,LET,BAQ,03:31:21,344.64
LET,CUC,11:22:42,756.56,PEI,CUC,06:01:53,1311.69
MDE,LET,19:34:16,745.56,MDE,LET,00:24:38,730.31
PEI,SMR,18:12:47,329.76,SMR,SMR,03:27:04,764.90
CTG,EJA,04:00:47,304.50,LET,MTR,12:30:43,1484.53
MDE,PEI,20:37:50,1439.18,BAQ,BOG,01:43:47,1146.92
CUC,MDE,18:30:11,376.64,AUC,BGA,09:47:57,812.15
CUC,BOG,04:25:45,997.10,BGA,LET,03:47:05,693.84
BGA,CUC,06:31:44,652.49,BGA,CTG,03:07:59,783.29
SMR,BGA,19:47:09,1091.02,MTR,ADZ,19:15:00,482.94
LET,CUC,02:10:23,1322.72,CLO,BAQ,03:02:28,905.94
LET,ADZ,17:26:59,692.53,CLO,BAQ,13:13:50,460.69
BGA,BOG,16:41:49,1232.54,CUC,SMR,08:25:41,1030.79
EJA,CUC,23:44:57,485.19,EJA,LET,04:31:38,1084.07
EJA,ADZ,22:32:58,427.61,MDE,ADZ,18:49:32,1484.43
BAQ,BGA,23:16:04,721.46,MDE,UIB,00:28:19,1283.80
UIB,AUC,02:50:23,1461.17,EJA,CLO,02:14:56,323.41
BAQ,CTG,00:29:06,1182.32,MTR,CLO,17:07:01,1416.45
BGA,ADZ,06:37:17,795.33,MTR,MTR,16:37:33,1424.68
CUC,MTR,08:12:38,1015.07,BAQ,CTG,22:26:23,399.06
LET,EJA,21:57:48,603.92,SMR,SMR,11:53:30,718.43
UIB,CLO,13:26:23,1254.76,CUC,MTR,02:32:16,832.32
BAQ,EJA,17:58:05,409.66,BOG,EJA,01:46:52,1367.34
ADZ,BGA,01:46:04,1186.59,BAQ,ADZ,04:07:22,676.24
SMR,CLO,10:18:29,559.61,AUC,MTR,13:48:58,803.94
ADZ,BOG,18:48:28,1285.64,EJA,BOG,09:43:36,435.26
CUC,CTG,09:43:53,547.40,ADZ,MTR,00:36:02,1441.92
PEI,BAQ,14:40:04,376.57,MDE,UIB,03:33:06,845.68
EJA,BOG,05:27:37,995.14,SMR,AUC,17:25:11,898.58
AUC,ADZ,07:43:28,1362.54,BGA,PEI,15:22:15,799.38
CLO,CUC,03:59:03,1420.06,AUC,PEI,19:43:34,761.41
SMR,LET,09:02:04,728.27,AUC,UIB,08:53:48,736.37
ADZ,EJA,13:42:38,833.36,SMR,ADZ,05:19:34,1328.87
PEI,MDE,06:43:49,1376.35,SMR,EJA,13:27:59,829.51
MTR,BGA,08:31:34,614.33,BOG,CLO,16:32:42,1109.89
CUC,CTG,10:52:26,840.49,EJA,UIB,22:37:57,1004.91
CTG,BAQ,06:43:30,956.28,BGA,EJA,14:48:59,384.21
MDE,CTG,18:28:29,499.77,MDE,ADZ,11:16:42,539.74
UIB,UIB,05:34:30,806.12,MTR,CLO,19:51:18,830.29
CLO,BAQ,10:00:47,315.23,ADZ,CTG,09:26:09,883.61
MDE,ADZ,18:42:58,608.74,LET,BAQ,03:15:20,1491.66
MTR,EJA,22:51:42,786.32,PEI,EJA,03:30:14,903.98
BOG,UIB,07:13:39,1075.33,CLO,CUC,15:57:12,730.07
EJA,LET,04:29:46,1451.58,BAQ,CLO,22:44:28,1208.16
AUC,CLO,05:28:44,885.01,PEI,CUC,23:45:19,1175.18
EJA,AUC,06:53:18,1358.92,CLO,CTG,07:03:48,1073.18
CUC,BOG,07:34:33,739.27,EJA,SMR,21:11:16,949.26
PEI,MTR,15:10:18,669.08,UIB,CLO,13:49:35,454.53
EJA,SMR,17:13:26,824.49,CTG,EJA,23:16:31,1176.50
LET,CTG,23:40:44,1142.73,MDE,ADZ,13:51:42,456.73
MTR,BOG,10:54:28,423.80,LET,BAQ,17:47:59,1449.50
ADZ,CTG,22:59:54,1284.96,MTR,LET,22:11:46,1295.85
AUC,BAQ,14:56:42,945.59,MDE,AUC,16:29:17,450.40
BGA,BGA,15:51:20,1275.49,BAQ,BOG,09:19:23,615.65
MTR,UIB,22:53:07,1280.18,MTR,CTG,23:57:22,349.66
CLO,BAQ,13:33:17,1278.54,ADZ,BOG,18:08:30,688.64
PEI,SMR,05:31:12,784.57,LET,CUC,08:16:36,1489.45
UIB,MTR,19:31:17,1026.67,PEI,CUC,17:57:51,1464.44
BOG,CUC,06:10:19,454.46,CUC,PEI,15:53:14,473.24
BGA,MDE,01:24:07,326.80,SMR,CUC,13:54:01,423.83
UIB,PEI,18:34:13,1042.10,ADZ,MDE,12:00:22,989.58
BGA,ADZ,00:06:17,725.08,CUC,CTG,08:22:11,1492.86
MTR,UIB,23:44:02,1086.11,EJA,BOG,02:21:41,1234.37
CUC,CLO,16:05:21,1469.36,BOG,UIB,18:45:36,578.08
CUC,SMR,00:53:46,740.26,LET,UIB,17:24:07,1295.38
CTG,BGA,14:01:40,1038.90,PEI,CTG,15:13:28,354.47
MTR,CUC,12:41:47,1389.21,LET,CUC,03:36:58,828.03
CUC,ADZ,04:39:50,650.04,PEI,CLO,17:20:38,765.71
BAQ,BAQ,00:20:34,1337.75,BAQ,PEI,02:52:33,498.97
LET,CUC,20:33:53,513.61,BAQ,MDE,05:30:38,1196.68
BOG,SMR,00:09:41,1404.94,MTR,CUC,17:57:02,983.15
EJA,CLO,17:28:41,893.45,MTR,MDE,15:54:02,460.10
UIB,CUC,14:11:16,989.42,BOG,PEI,04:56:03,502.56
PEI,AUC,21:08:19,689.49,UIB,LET,12:01:41,866.39
PEI,ADZ,20:45:13,1136.26,BOG,SMR,17:05:15,904.76
MDE,AUC,23:45:38,1382.76,MDE,PEI,23:38:19,1492.96
CLO,UIB,20:43:17,1193.82,BOG,CLO,22:05:54,464.84
CTG,ADZ,06:36:16,909.84,ADZ,CUC,10:12:50,1377.76
MTR,MTR,12:11:32,1150.39,MTR,CTG,08:46:26,1319.92
BGA,PEI,14:41:30,1275.16,CLO,BAQ,12:31:39,601.61
CLO,ADZ,03:59:46,395.81,BGA,MDE,16:58:41,450.64
CUC,BOG,17:27:49,558.20,BGA,BOG,15:55:14,958.75
MDE,EJA,00:21:29,1400.76,ADZ,MDE,12:50:12,483.52
MDE,LET,15:26:05,1078.34,CLO,BGA,15:41:32,1422.73
BOG,MTR,11:26:34,604.60,PEI,PEI,00:10:19,1002.82
ADZ,LET,05:40:15,350.07,BAQ,MDE,09:32:39,885.05
ADZ,MDE,07:37:17,371.79,SMR,MDE,13:54:28,1454.27
MDE,UIB,01:31:41,597.41,PEI,ADZ,00:20:39,915.85
BAQ,PEI,08:10:15,1344.04,BOG,EJA,23:56:23,1278.65
MDE,BOG,11:06:12,1020.31,MTR,PEI,14:50:26,526.91
AUC,BGA,11:58:32,602.13,CLO,BAQ,10:19:56,671.31
MTR,PEI,14:58:48,689.56,ADZ,ADZ,06:17:57,846.82
CTG,PEI,07:15:24,1372.21,CUC,BGA,16:46:16,881.95
SMR,LET,09:45:00,981.88,CLO,CUC,14:52:05,1082.08
EJA,MTR,09:01:55,889.33,MTR,BOG,04:22:10,892.32
BAQ,SMR,17:11:09,800.61,PEI,PEI,03:48:20,1411.71
EJA,LET,17:08:24,1173.18,MTR,BOG,07:06:41,882.75
BOG,AUC,11:31:05,1427.77,BGA,CLO,15:46:07,867.59
MDE,AUC,09:38:03,507.28,MDE,MDE,11:37:26,344.78
AUC,BOG,23:47:29,1466.35,UIB,EJA,12:36:45,1401.27
MDE,EJA,23:51:51,1204.15,BAQ,PEI,06:05:15,1356.15
CTG,CLO,11:33:35,1395.28,PEI,PEI,19:23:57,677.63
MTR,BGA,09:19:56,1431.85,MTR,MDE,22:20:11,938.42
BGA,CUC,07:13:39,435.21,MDE,LET,11:18:50,357.59
BOG,BGA,05:38:56,1179.86,AUC,CTG,17:34:52,1335.23
CUC,BAQ,17:05:44,1217.50,CLO,BOG,20:04:07,744.51
BOG,AUC,19:36:25,1496.10,MTR,BAQ,18:02:22,1190.38
MTR,UIB,21:26:15,849.50,ADZ,LET,18:41:26,499.41
EJA,CTG,19:52:37,988.86,BOG,CLO,01:51:16,924.45
BOG,PEI,15:57:40,446.50,PEI,MDE,02:44:33,564.17
BGA,EJA,19:05:20,529.25,BOG,MTR,07:48:53,1346.47
ADZ,CLO,18:45:44,972.32,LET,UIB,21:53:31,975.42
EJA,UIB,20:26:31,1127.52,BGA,CTG,06:45:21,812.90
BAQ,ADZ,02:04:01,363.78,MDE,SMR,11:44:38,1371.40
BOG,MTR,05:44:58,1381.09,MDE,BAQ,04:46:03,1375.46
EJA,CTG,10:40:11,1376.23,BOG,CUC,23:30:41,703.92
MTR,BAQ,17:18:37,659.43,AUC,CLO,02:59:44,1196.25
PEI,EJA,20:53:51,843.21,CTG,MDE,05:09:38,564.06
MDE,MDE,11:50:13,441.26,CUC,CLO,12:06:29,1306.29
LET,CTG,15:01:06,1401.53,BGA,MTR,10:59:30,438.66
PEI,CTG,20:12:56,767.80,CLO,BAQ,09:04:47,1347.09
LET,MDE,02:00:01,384.36,LET,CLO,14:53:24,1017.80
MTR,BGA,09:10:36,1021.88,PEI,LET,19:00:05,1076.21
MTR,BGA,19:34:59,1140.69,CTG,CLO,03:50:56,819.64
UIB,BGA,04:11:10,915.70,AUC,CTG,14:47:28,1230.14
BOG,BGA,04:17:47,357.88,MDE,SMR,03:10:04,357.28
AUC,CLO,10:31:30,1145.24,ADZ,BAQ,07:45:27,448.02
MDE,EJA,14:10:28,986.94,EJA,EJA,16:48:43,451.29
MDE,BGA,03:47:32,835.14,AUC,ADZ,18:47:11,788.94
MDE,CUC,21:40:43,1161.84,CTG,PEI,22:43:53,1342.37
AUC,CLO,13:43:54,1257.35,MDE,CUC,08:15:30,521.56
SMR,ADZ,14:58:40,336.64,UIB,CTG,15:34:59,323.67
MTR,MTR,22:00:19,701.24,BOG,CTG,17:20:52,806.92
MTR,CLO,05:23:54,795.50,UIB,BOG,12:06:01,1280.85
ADZ,MDE,05:49:37,365.31,CLO,UIB,06:47:33,654.82
ADZ,CUC,02:20:25,932.77,LET,EJA,10:31:15,740.16
CTG,PEI,23:27:52,540.15,BGA,BGA,11:19:22,1070.44
AUC,AUC,18:14:19,691.87,LET,UIB,09:32:34,1192.14
LET,PEI,12:56:12,802.08,CUC,PEI,14:16:44,978.15
LET,CTG,10:50:25,1350.52,BOG,ADZ,14:12:52,1009.30
SMR,CUC,08:31:02,643.18,LET,AUC,05:26:57,1303.41
PEI,CUC,08:43:57,1119.52,CUC,AUC,16:00:25,1241.08
SMR,CLO,09:56:59,772.84,SMR,MTR,00:05:38,1392.64
CLO,CUC,00:48:14,1293.63,MTR,MTR,04:02:23,1107.05
CLO,BGA,00:42:28,1137.69,LET,ADZ,23:55:30,939.15
BOG,CTG,05:04:11,1472.74,MDE,EJA,19:05:57,1405.13
BGA,PEI,16:41:46,754.85,PEI,CUC,17:27:05,477.58
CUC,MDE,22:18:34,1151.14,BAQ,MTR,15:22:19,664.23
BOG,CTG,07:49:36,1058.07,MTR,CUC,16:15:20,404.12
CLO,SMR,20:39:25,371.71,SMR,CTG,08:15:50,1329.28
ADZ,AUC,01:45:34,1312.04,CUC,BOG,01:11:31,773.24
ADZ,MDE,16:51:44,880.87,UIB,CTG,21:55:14,1142.42
PEI,EJA,12:33:57,808.52,LET,SMR,20:48:59,1170.34
CTG,MTR,15:47:42,737.75,CTG,BAQ,08:40:44,1295.08
CUC,BOG,11:56:56,780.80,EJA,AUC,17:19:05,860.49
BOG,CTG,22:58:37,424.37,BOG,PEI,10:39:52,1374.67
PEI,MTR,11:34:03,1401.49,PEI,LET,11:38:00,1140.83
LET,BGA,22:44:20,315.72,MTR,AUC,22:16:13,1307.05
LET,CTG,00:38:37,1466.94,CTG,BOG,21:33:02,1008.22
BOG,CTG,13:52:28,426.42,ADZ,CUC,15:56:59,641.01
CLO,PEI,03:00:05,465.08,SMR,LET,22:56:35,917.23
AUC,ADZ,09:20:56,817.66,CTG,BOG,15:48:17,1360.55
MTR,SMR,03:55:42,1145.60,SMR,BGA,04:01:42,1386.99
PEI,ADZ,11:13:08,823.50,SMR,SMR,05:50:22,537.67
LET,MTR,04:39:42,1422.23,CTG,BOG,10:24:35,447.90
CTG,BOG,22:49:56,949.94,PEI,MTR,19:20:55,374.23
CTG,MTR,12:22:16,593.18,EJA,SMR,01:40:32,450.07
UIB,SMR,02:53:46,774.50,CLO,CLO,09:37:00,326.48
CTG,SMR,20:35:03,398.84,EJA,BGA,21:41:54,346.38
PEI,BAQ,21:28:20,818.19,MTR,BGA,05:26:45,611.20
